FACTOR1	P-VALUE	CORR.P-VALUE	A	B	C	D	PERCENT	BACK.PER.	GENES
MA0098.1.ETS1	8.59614786372e-20	0.0	31.0	688.0	21.0	7169.0	4.31	0.29	CDH13,EPHA4,IPO11-LRRC70,GBX2,DLX6-AS1,FEZF1,FAM163A,RORB,NTRK2,DGKG,LAMA1,NALCN-AS1,COG6,ATP12A,AGAP1,SALL1,PAX9,CNNM1,CA8,TPTE2P6,SLC22A3,WIPF3,MYO5B
MA0104.1.Mycn	6.83698060091e-14	3.67252894762e-11	35.0	684.0	59.0	7131.0	4.87	0.82	CLDN10,LOC100505676,CDH13,CHN2,LOC100130155,MIR4300,PTGER3,CPPED1,CLDN10-AS1,DAW1,THRB,PPAPDC1A,SUPT3H,EN1,DAPK1,MTR,LOC643201,ABCB11,ADAM23,CACNA2D3,ASIC2,ARMC3,MIR548H2,MCC,SPHKAP
MA0004.1.Arnt	6.83698060091e-14	3.67252894762e-11	35.0	684.0	59.0	7131.0	4.87	0.82	CLDN10,LOC100505676,CDH13,CHN2,LOC100130155,MIR4300,PTGER3,CPPED1,CLDN10-AS1,DAW1,THRB,PPAPDC1A,SUPT3H,EN1,DAPK1,MTR,LOC643201,ABCB11,ADAM23,CACNA2D3,ASIC2,ARMC3,MIR548H2,MCC,SPHKAP
MA0006.1.Arnt::Ahr	3.87569591658e-11	2.07349935e-08	31.0	688.0	61.0	7129.0	4.31	0.85	CES1,CDH13,AKAP1,HOXC-AS5,UNC79,LOC339862,ZW10,TMPRSS5,NDNF,ERICH1-AS1,EN1,HTR4,GC,E2F8,CSRP3,AACSP1,DLEU7,LIMCH1
MA0076.1.ELK4	1.71498055509e-07	9.15757761909e-05	8.0	711.0	2.0	7188.0	1.11	0.03	CA8,ATP12A,TPTE2P6,PTPRO,IPO11-LRRC70,DGKG
MA0062.2.GABPA	1.52651113717e-06	0.000813300149119	7.0	712.0	2.0	7188.0	0.97	0.03	LAMA1,FAM163A,ATP12A,TPTE2P6,IPO11-LRRC70,PAX9
MA0018.2.CREB1	1.32036536362e-05	0.00699977674513	6.0	713.0	2.0	7188.0	0.83	0.03	KIAA1598,ERBB4,SP5,MSRA,ATP7B
UP00042_2_Gm397_secondary	0.000304813721486	0.14945738204	9.0	710.0	17.0	7173.0	1.25	0.24	CRISPLD1,KCNH1,LARGE,KANK4,DAPK1
UP00406_1_Spdef_primary	0.000314397108131	0.153509810422	4.0	715.0	1.0	7189.0	0.56	0.01	MYO5B,ATP10B,MIR548X
MA0062.1.GABPA	0.000875157455068	0.370708686957	4.0	715.0	2.0	7188.0	0.56	0.03	MYO5B,TPTE2P6,DGKG,ATP12A
MA0130.1.ZNF354C	0.00223661054174	0.693412774723	37.0	682.0	215.0	6975.0	5.15	2.99	TUSC1,C14orf23,VSTM2A,KHDRBS3,LOC100130155,TRPC7,ADAMTS17,LINC00424,NALCN-AS1,STIL,LHX8,KCNK5,LIMCH1,BHLHE22,RGS7,KSR2,DLEU7,RIMS2,KIF16B,TAL1,ENPP2,SLC24A3,LOC643201,ADAM23,CRYBB2P1,CYP7B1,ADCY2,MIR548H2,MCC,EFCAB4B
UP00102_1_Zic1_primary	0.00588142377658	0.955339283714	4.0	715.0	5.0	7185.0	0.56	0.07	SYBU,C6orf118,VPS41,ELAVL2,FAM183B
UP00097_1_Mtf1_primary	0.0065046901	0.967698553798	3.0	716.0	2.0	7188.0	0.42	0.03	
MA0028.1.ELK1	0.0065046901	0.967698553798	3.0	716.0	2.0	7188.0	0.42	0.03	CA8,DGKG,IPO11-LRRC70
MA0014.1.Pax5	0.00825401204764	0.987003183935	2.0	717.0	0.0	7190.0	0.28	0.0	NFIA,THRB
MA0147.1.Myc	0.00910463020169	0.991633594447	4.0	715.0	6.0	7184.0	0.56	0.08	ASIC2,ADAM23
MA0081.1.SPIB	0.0111213398762	0.997084932633	15.0	704.0	72.0	7118.0	2.09	1.0	CDH13,VPS41,ULK4,TRUB1,C6orf163,UBA6,KCNA6,PTPRD,DYRK4,OTP,DGKG
MA0095.1.YY1	0.0174623311683	0.999896738569	36.0	683.0	241.0	6949.0	5.01	3.35	EPHA4,EGF,NALCN-AS1,TLL2,DLG2,VIPR1,ZNF767,TRIM67,SPEF2,COL25A1,SMCO4,JAK1,LRRC4C,LOC643201,UBA6,CASC2,KRTAP13-2,TYW3,ABCA12,LOC100507391,ADCY2,RSRC1,LOC149373,KANK4,COLEC10,KRTAP23-1
MA0162.1.Egr1	0.0185293317755	0.999940267732	4.0	715.0	8.0	7182.0	0.56	0.11	IQCJ,CPPED1
MA0018.1.CREB1	0.0232651026311	0.999995055644	2.0	717.0	1.0	7189.0	0.28	0.01	ERBB4
MA0079.2.SP1	0.0262559260725	0.999998966238	7.0	712.0	26.0	7164.0	0.97	0.36	EBLN1,VPS41,FAM183B,VIPR1,IQCJ,LOC100130992,BCL2
MA0080.2.SPI1	0.0280316809195	0.999999586819	11.0	708.0	53.0	7137.0	1.53	0.74	EIF4E3,FAM163A,RCAN2,MCHR2,PPAPDC1A,TPTE2P6,MYO5B,ATP12A,PAX9
MA0089.1.NFE2L1::MafG	0.029288328887	0.999999781943	16.0	703.0	90.0	7100.0	2.23	1.25	SDK2,GPAM,KIAA1244,OR2D3,C7orf41,LOC285441,LOC283867,CEP112,CSRP3,E2F8
UP00049_1_Sp100_primary	0.0295902978527	0.999999808622	3.0	716.0	5.0	7185.0	0.42	0.07	SLC22A3,SALL1
MA0144.1.Stat3	0.0312308660817	0.999999917352	6.0	713.0	21.0	7169.0	0.83	0.29	MSRA,SALL1
MA0160.1.NR4A2	0.0323875893317	0.99999995378	4.0	715.0	10.0	7180.0	0.56	0.14	SUPT3H,APLNR,LRRC55,LOC100131551
UP00057_1_Zic2_primary	0.0414447348906	0.999999999613	3.0	716.0	6.0	7184.0	0.42	0.08	SPATA13,C6orf118,VPS41,FAM183B
UP00006_1_Zic3_primary	0.0414447348906	0.999999999613	3.0	716.0	6.0	7184.0	0.42	0.08	SPATA13,C6orf118,VPS41,FAM183B
UP00065_1_Zfp161_primary	0.0437396909583	0.999999999876	2.0	717.0	2.0	7188.0	0.28	0.03	HOXC-AS5
UP00408_1_Gabpa_primary	0.0437396909583	0.999999999876	2.0	717.0	2.0	7188.0	0.28	0.03	PTPRO,IPO11-LRRC70
MA0104.2.Mycn	0.0553047797575	1.0	3.0	716.0	7.0	7183.0	0.42	0.1	ASIC2,ADAM23
UP00002_1_Sp4_primary	0.0553047797575	1.0	3.0	716.0	7.0	7183.0	0.42	0.1	IQCJ,BTNL3,BCL2,BTNL8
MA0056.1.MZF1_1-4	0.0625799954273	1.0	27.0	692.0	192.0	6998.0	3.76	2.67	RCAN2,TENM2,TPK1,SMAP1,VPS41,SNX10,TFAP2B,HOXC-AS5,OTP,VIPR1,ZNF767,SIPA1L2,CES1,BTNL8,CHST1,BTNL3,PBX1,ST8SIA5,GRIK3,FAM183B,SYBU,SLC35D3,BCL2,NHEG1,SOX2-OT
MA0003.1.TFAP2A	0.0685630248641	1.0	2.0	717.0	3.0	7187.0	0.28	0.04	CHST1,RNFT2
UP00015_1_Ehf_primary	0.0685630248641	1.0	2.0	717.0	3.0	7187.0	0.28	0.04	MYO5B,IPO11-LRRC70
UP00079_1_Esrra_primary	0.435633168566	1.0	1.0	718.0	5.0	7185.0	0.14	0.07	VWA3B
UP00000_2_Smad3_secondary	0.317038374141	1.0	1.0	718.0	3.0	7187.0	0.14	0.04	
MA0163.1.PLAG1	0.576095522745	1.0	1.0	718.0	8.0	7182.0	0.14	0.11	CSMD1
MA0152.1.NFATC2	0.489066880843	1.0	12.0	707.0	115.0	7075.0	1.67	1.6	SPEF2,LINC00461,KRTAP13-2,KRTAP23-1,MIR548N,PMFBP1
UP00228_1_Bapx1_2343.1	1.0	1.0	0.0	719.0	11.0	7179.0	0.0	0.15	
MA0137.1.STAT1	0.898164315649	1.0	2.0	717.0	39.0	7151.0	0.28	0.54	LCLAT1,EIF3M
UP00104_1_Hmx1_3423.1	0.533657856475	1.0	1.0	718.0	7.0	7183.0	0.14	0.1	C4BPA
MA0078.1.Sox17	1.0	1.0	0.0	719.0	36.0	7154.0	0.0	0.5	
UP00040_2_Irf5_secondary	0.127563003957	1.0	2.0	717.0	5.0	7185.0	0.28	0.07	CDH11,FBXL4
MA0055.1.Myf	0.0738041002445	1.0	6.0	713.0	27.0	7163.0	0.83	0.38	APLNR,PLCG2,LHX8,NDNF,SAMD5,GUSBP1,LRRC55
MA0156.1.FEV	1.0	1.0	0.0	719.0	43.0	7147.0	0.0	0.6	
UP00017_2_Nkx3-1_secondary	1.0	1.0	0.0	719.0	2.0	7188.0	0.0	0.03	
MA0111.1.Spz1	0.820489350299	1.0	1.0	718.0	17.0	7173.0	0.14	0.24	
